Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.70587337932,18.33302120755204,18.1079905394615,-391524.76,4357.0,289.0,0
1.5139890390198023,16.414669161052696,16.287299306749002,-347484.28712871287,4357.0,289.0,1
1.4950532966881722,30.105888235409726,29.874003656141,-343138.2365591398,4357.0,289.0,2
1.5169664678076922,29.896375147553996,29.757670394578497,-348167.6538461539,4357.0,289.0,3
1.4979693291232228,34.376898134048844,34.020377819204,-343807.5118483412,4357.0,289.0,4
1.55336491619,16.69090602446155,16.543692322145,-356521.67,4357.0,289.0,5
1.5488864777979796,33.34133032107931,33.17122902256101,-355493.797979798,4357.0,289.0,6
1.38439509055615,27.98969994086424,27.856164122912,-317740.4385026738,4357.0,289.0,7
1.3248668969504953,29.00266124114329,28.7733663991845,-304077.78217821784,4357.0,289.0,8
1.3082581423663366,14.048075932729722,14.0021513947665,-300265.8118811881,4357.0,289.0,9
