Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3746864281624365,29.27119811486276,29.050433125954996,-312499.75634517765,4399.0,278.0,0
1.5033269987708333,31.127888836548873,30.902357521168,-341742.8958333333,4399.0,278.0,1
1.3220553744560437,25.692824147178754,25.571272885541,-300535.43406593404,4399.0,278.0,2
1.5151689124010987,29.83822139191484,29.572252744627505,-344434.85164835164,4399.0,278.0,3
1.4138790796868688,30.126935429967798,29.918058710896503,-321409.202020202,4399.0,278.0,4
1.4446884906943005,29.987399001341597,29.781677826998003,-328412.93264248705,4399.0,278.0,5
1.4588098385621622,28.939869577396173,28.8834814355465,-331623.05945945944,4399.0,278.0,6
1.4602210149396981,31.216604857380865,31.010633834120988,-331943.8542713568,4399.0,278.0,7
1.6059442780806452,32.122097450169065,31.860748634291014,-365070.3064516129,4399.0,278.0,8
1.5526859530934065,30.218374019103877,30.101564410175,-352963.3901098901,4399.0,278.0,9
