Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.433715203818182,30.85641861657491,30.734629696933986,-325400.63636363635,4406.0,251.0,0
1.426755059590698,33.34897276287297,33.09090825311299,-323820.9395348837,4406.0,251.0,1
1.4171797247085203,34.32551011216507,34.004862113445,-321647.6905829596,4406.0,251.0,2
1.5486815995024874,33.70550633157214,33.59558782395201,-351493.78109452734,4406.0,251.0,3
1.4673203695960588,32.35734879033229,32.126506941882,-333027.7733990148,4406.0,251.0,4
1.6010039637184468,35.65275726804609,35.418974993021976,-363369.03398058255,4406.0,251.0,5
1.5500753157931033,34.191561315764275,33.86136211911,-351810.1034482759,4406.0,251.0,6
1.4663037184690264,35.77781073064424,35.492460510285,-332797.0309734513,4406.0,251.0,7
1.3493957266602874,30.558415625948868,30.369608145708,-306263.2153110048,4406.0,251.0,8
1.3383282082660097,29.474002130642333,29.322790141522983,-303751.29556650243,4406.0,251.0,9
