Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.4045658887399997,22.686548234928477,22.615221695909497,-317272.62,4427.0,245.0,0
1.408122734574468,21.472463579526064,21.3323617401495,-318076.06382978725,4427.0,245.0,1
1.449764023863354,25.470904135255264,25.075513700325494,-327482.2732919255,4427.0,245.0,2
1.646986066454545,25.426170893925267,25.0874044009755,-372032.0909090909,4427.0,245.0,3
1.4159346045030299,25.312662924700664,25.109779778221498,-319840.6606060606,4427.0,245.0,4
1.4781032697142857,21.284687083885714,21.109919608103496,-333883.7293233083,4427.0,245.0,5
1.3650614575521474,24.11381064765868,23.869034944795494,-308349.0981595092,4427.0,245.0,6
1.667551433787234,25.30842811058885,25.0784736279415,-376677.5319148936,4427.0,245.0,7
1.4038126093928571,21.271972470129963,21.056977741523998,-317102.46428571426,4427.0,245.0,8
1.5413817326756754,24.601993835236456,24.419994898979994,-348177.4864864865,4427.0,245.0,9
