Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.7213884821999998,24.040911542405198,23.721254701202994,-388838.6,4427.0,245.0,0
1.490616048641221,21.13246372158659,20.957568059805503,-336710.19847328245,4427.0,245.0,1
1.5254765554399998,20.6168156467716,20.452991511151,-344584.72,4427.0,245.0,2
1.7480739440232558,24.38737959306844,24.055416824385496,-394866.488372093,4427.0,245.0,3
1.4767496032366412,20.829553153652824,20.688591866992496,-333577.9541984733,4427.0,245.0,4
1.575510659276923,22.008308399439336,21.814769763132993,-355886.75384615385,4427.0,245.0,5
1.4711634892447552,22.72359125487449,22.567673931828494,-332316.12587412586,4427.0,245.0,6
1.5528407606854835,20.72887131439052,20.5896039787665,-350765.92741935485,4427.0,245.0,7
1.6569891968046875,22.88136381867593,22.580406734205,-374291.6640625,4427.0,245.0,8
1.4791938531782947,20.62735828257132,20.472096167672998,-334130.07751937985,4427.0,245.0,9
