Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.6442672060828405,60.711278050196725,60.17387497346501,-372934.2721893491,4409.0,283.0,0
1.5248195762549575,58.9312269831016,58.420564594053495,-345842.4985835694,4409.0,283.0,1
1.4138516540190218,56.97398010200452,56.59173751958299,-320673.9972826087,4409.0,283.0,2
1.587221755862069,55.513080911275864,55.06641967158401,-359995.8620689655,4409.0,283.0,3
1.6554879638955224,60.46007592942838,60.06689402087151,-375479.2388059702,4409.0,283.0,4
1.4727556481637423,55.132607689009696,54.695557743243,-334033.9415204678,4409.0,283.0,5
2.2816022145980392,24.675527950877793,24.527273373209496,-517487.46078431373,4409.0,283.0,6
1.513483815448276,62.537151254322765,62.08238486882051,-343271.4482758621,4409.0,283.0,7
1.5082499268712575,54.98174283416482,54.69998275893549,-342084.35628742515,4409.0,283.0,8
1.5508483733529412,54.57280340991665,54.2738381608305,-351746.0588235294,4409.0,283.0,9
