Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.922823225,24.514073295525,24.1559039671125,-434536.3220338983,4425.0,271.0,0
1.9653573442857142,22.082755120394285,21.963919441950008,-444148.5523809524,4425.0,271.0,1
1.8201845006097563,24.15020795409025,23.953937112637504,-411341.1300813008,4425.0,271.0,2
1.8550360330434783,23.126734223953044,22.861259333250004,-419217.18260869564,4425.0,271.0,3
2.021141490652174,24.938864853157177,24.747091044900003,-456755.1391304348,4425.0,271.0,4
1.9993329243589741,24.951674895999997,24.911495844375,-451826.64957264956,4425.0,271.0,5
1.8619202961206895,23.240489136178446,23.059647455699995,-420772.9482758621,4425.0,271.0,6
1.5314115558962267,17.38305257097807,17.2870602323625,-346081.7075471698,4425.0,271.0,7
1.9063198206521734,23.544956104874995,23.413488277387493,-430806.73913043475,4425.0,271.0,8
1.7055740706730769,28.583715850410094,28.393263831149994,-385440.46794871794,4425.0,271.0,9
