Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3047786664819276,23.478187324675805,23.274436396438997,-296136.7831325301,4406.0,300.0,0
1.3545141515851062,27.790566848071624,27.524569753657,-307424.9095744681,4406.0,300.0,1
1.4079751397647058,26.074291613302584,25.901977674201994,-319558.5882352941,4406.0,300.0,2
1.320270071270718,26.035725805458558,25.757755388866002,-299652.76243093924,4406.0,300.0,3
1.3862773555824173,27.470472078221178,27.290973868794993,-314633.989010989,4406.0,300.0,4
1.3386789721767955,26.400088010298585,26.157204437148003,-303830.90607734805,4406.0,300.0,5
1.3269029582988505,25.215136916553057,24.862446570568004,-301158.183908046,4406.0,300.0,6
1.2226804999920318,33.88903541827914,33.176790888515995,-277503.51792828686,4406.0,300.0,7
1.4351872133086419,25.312396881124517,25.009785739611985,-325734.72839506174,4406.0,300.0,8
1.3465826678245614,25.00334697616646,24.779276332652003,-305624.7543859649,4406.0,300.0,9
