Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5548663170529804,25.342766101646525,25.0645254578625,-351382.2185430463,4425.0,271.0,0
1.7275255092715236,28.042921592004642,27.807901931775003,-390401.2450331126,4425.0,271.0,1
1.5402418452531643,26.23185886650664,25.978662268612496,-348077.253164557,4425.0,271.0,2
1.7154547846491226,31.734198061224117,31.423572502724987,-387673.3976608187,4425.0,271.0,3
1.5139047321933963,34.66539055776439,34.4413945964625,-342125.36320754717,4425.0,271.0,4
1.529150341826923,25.714192148161537,25.517701239412496,-345570.6987179487,4425.0,271.0,5
2.0262665867647063,22.080226995975003,21.9855553666125,-457913.35294117645,4425.0,271.0,6
1.5595201588815788,25.50283315819046,25.343710511549997,-352433.9342105263,4425.0,271.0,7
1.583393245982143,28.786089211955357,28.4826439835625,-357828.98214285716,4425.0,271.0,8
1.658009554901961,27.400265904309805,27.154725661762498,-374691.4248366013,4425.0,271.0,9
