Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.9270115628483753,57.561762393843814,57.3507852874045,-437063.18050541513,4409.0,283.0,0
1.906622707400722,56.75253150848989,56.55979913582449,-432438.8086642599,4409.0,283.0,1
1.8635685677875458,54.602559036175094,54.410281647482,-422673.7509157509,4409.0,283.0,2
1.952726132622302,58.15218422949216,57.929939704671,-442895.47122302157,4409.0,283.0,3
1.921181458293919,61.00519602666511,60.89693510547399,-435740.8614864865,4409.0,283.0,4
1.9346807990615382,54.03176535619064,53.852439963655,-438802.6307692308,4409.0,283.0,5
1.9420178886373625,56.79237113531103,56.6444529631215,-440466.74725274724,4409.0,283.0,6
1.9235876351464283,57.66338653878448,57.458625750298495,-436286.60357142857,4409.0,283.0,7
1.8945315443088238,55.28053593138716,55.16882396093001,-429696.42647058825,4409.0,283.0,8
1.8886828626148409,57.38762878055194,57.269806280040996,-428369.89399293286,4409.0,283.0,9
