Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.4019318507896825,38.707338400303136,38.4788231664925,-321322.90873015876,4363.0,289.0,0
1.4279263578871597,39.92196511380921,39.69452516712251,-327280.8521400778,4363.0,289.0,1
1.4471018016679842,39.74465098281119,39.59013013034651,-331675.8656126482,4363.0,289.0,2
1.6641515063472803,43.301222195156235,42.9632122278845,-381423.67782426777,4363.0,289.0,3
1.3979674503347281,36.35274557850427,36.20392951711351,-320414.2677824268,4363.0,289.0,4
1.5327951348097169,41.25671384853834,40.898887176651506,-351316.78542510123,4363.0,289.0,5
1.4866100399404258,38.02005177147639,37.636442129099514,-340731.15744680853,4363.0,289.0,6
1.3802140234939761,37.24231499593796,37.11784462711449,-316345.1807228916,4363.0,289.0,7
1.3369912976640004,36.42632790485569,36.149039539069506,-306438.528,4363.0,289.0,8
1.4789131708025751,37.76700564278536,37.40051580985751,-338967.03433476394,4363.0,289.0,9
