Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3338962418068183,25.60280446524007,25.463980361183005,-303572.19886363635,4394.0,287.0,0
1.5847725955454546,26.59089938065718,26.347806677556004,-360667.4090909091,4394.0,287.0,1
1.7426573646710526,28.891516448881383,28.520332020660994,-396599.3092105263,4394.0,287.0,2
1.4569906886785715,26.779488857912142,26.359086161239002,-331586.41071428574,4394.0,287.0,3
1.2414955011612905,25.228430079098587,25.068365685792003,-282543.3548387097,4394.0,287.0,4
1.4695239124678363,27.468340971848797,27.178079864441997,-334438.76023391815,4394.0,287.0,5
1.401626434,25.858606080866,25.656496935108002,-318986.4437869823,4394.0,287.0,6
1.3304127709944753,26.327538325209673,26.121381223353005,-302779.41988950275,4394.0,287.0,7
1.4451747825962733,25.281887646739204,25.070622050929,-328897.31055900623,4394.0,287.0,8
1.3388807954350284,25.701155749170805,25.59175137806301,-304706.5988700565,4394.0,287.0,9
