Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5918056873333328,31.95709097890399,31.862741705084495,-361527.5238095238,4403.0,269.0,0
1.7062418945212763,34.01393216728164,33.91370820734049,-387518.0319148936,4403.0,269.0,1
1.77439207596875,36.26679964072528,36.130199935809,-402996.15625,4403.0,269.0,2
1.9377683649009898,20.788379018657817,20.647459824547493,-440101.8316831683,4403.0,269.0,3
1.5936251687605631,36.02867781533881,35.89630116983749,-361940.76056338026,4403.0,269.0,4
1.551852515888889,31.173613339176004,31.078584237753496,-352453.44444444444,4403.0,269.0,5
1.5316267832666663,34.35745200223786,34.1629291205125,-347859.81904761906,4403.0,269.0,6
1.928695656445545,20.702619176286483,20.5851795568615,-438041.2574257426,4403.0,269.0,7
1.593442330106145,30.144742000948053,30.083873089108998,-361899.2346368715,4403.0,269.0,8
1.7376718195384617,33.65001478536231,33.52445034368499,-394656.3296703297,4403.0,269.0,9
