Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.4151980406371683,34.825193383999434,34.563346365564,-321343.78761061945,4404.0,277.0,0
1.6287749541013827,38.32833221991374,38.123183574066005,-369839.9078341014,4404.0,277.0,1
1.4922075422201835,35.39217848637831,35.114279543003995,-338830.0504587156,4404.0,277.0,2
1.4787252011720928,34.480914240930865,34.30599681992399,-335768.6651162791,4404.0,277.0,3
1.3592192998317758,31.593693405289798,31.491795542400006,-308632.9018691589,4404.0,277.0,4
1.404124828494024,38.45617080279433,38.114672987196,-318829.4342629482,4404.0,277.0,5
1.3604441048847926,32.1160039840153,31.909845467003993,-308911.0138248848,4404.0,277.0,6
1.5232140832533334,37.36901110445403,37.092462236130004,-345870.5911111111,4404.0,277.0,7
1.4067649137115383,31.794293814794475,31.639719214925993,-319428.9086538461,4404.0,277.0,8
1.5061440627413791,37.95332423702001,37.739341195386,-341994.5646551724,4404.0,277.0,9
