Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.8180795994455443,19.89524505673259,19.674362826552,-412824.61386138614,4404.0,277.0,0
1.6153211836039605,17.619923470752,17.539054335929997,-366785.0099009901,4404.0,277.0,1
1.6023350957227722,17.433405841463763,17.328591771504,-363836.30693069304,4404.0,277.0,2
1.7187330183529408,18.937000396212703,18.857848439538003,-390266.35294117645,4404.0,277.0,3
1.7843069832222223,20.796097889454998,20.667636051869998,-405155.99074074073,4404.0,277.0,4
1.4679881860952382,20.008678976478098,19.902810294240002,-333330.65079365077,4404.0,277.0,5
1.6573035563168321,18.09444022786717,17.961993110105993,-376317.7920792079,4404.0,277.0,6
1.8708593644800002,20.07245012150592,19.90841950389001,-424809.12,4404.0,277.0,7
1.763452209029703,19.207521460751522,19.126730163054003,-400420.57425742573,4404.0,277.0,8
1.8757724316479996,25.731846217347258,25.341897627858,-425924.712,4404.0,277.0,9
