Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3901664198,24.291768019585202,23.922882900744,-315659.95,4404.0,284.0,0
1.439939110508876,26.535197928457567,26.229481186128,-326961.65088757395,4404.0,284.0,1
1.4288449557108434,25.800653365270698,25.500532645325997,-324442.5421686747,4404.0,284.0,2
1.4459269498203595,26.263817116537012,25.937411937990003,-328321.2874251497,4404.0,284.0,3
1.3900114795609757,24.77695462317439,24.585806045975996,-315624.76829268294,4404.0,284.0,4
1.3231471617977526,25.7272734139955,25.506299227511995,-300442.13483146066,4404.0,284.0,5
1.4938406535000002,26.010753458742002,25.75730333361001,-339200.875,4404.0,284.0,6
1.2777900310588235,23.752838887352468,23.508981202829997,-290143.0588235294,4404.0,284.0,7
1.5107102978333335,23.521759337265003,23.245021383108,-343031.40277777775,4404.0,284.0,8
1.4657686593157895,23.981441035065632,23.847899518146,-332826.6710526316,4404.0,284.0,9
