Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5558578528731344,22.637731759304106,22.344724951788002,-353684.44029850746,4399.0,278.0,0
1.553857236138158,25.53298210422221,25.1252985813785,-353229.6513157895,4399.0,278.0,1
1.6255977604850746,23.561413940470672,23.2700221921555,-369538.0223880597,4399.0,278.0,2
1.6092623636470587,23.62879928542976,23.199129326833003,-365824.5882352941,4399.0,278.0,3
1.5785169246000001,23.123694428465402,22.7593995175445,-358835.4,4399.0,278.0,4
1.4242973039629632,20.78049766481963,20.575211103647504,-323777.51851851854,4399.0,278.0,5
1.4384034285541403,24.442789461420503,24.315765541584497,-326984.1847133758,4399.0,278.0,6
1.534655582411765,22.491912215826826,22.345471923983,-348864.64705882355,4399.0,278.0,7
1.3582557686666665,21.49711405068733,21.304606020791503,-308764.6666666667,4399.0,278.0,8
1.513422600425532,23.153852363910215,22.886147598814,-344037.87234042556,4399.0,278.0,9
