Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3818643849746837,23.708647253010646,23.4629526455575,-314131.4810126582,4399.0,278.0,0
1.573848630695122,28.134118122306003,27.773538299295005,-357774.18292682926,4399.0,278.0,1
1.4953235550535715,27.47956097121948,27.0543319610385,-339923.51785714284,4399.0,278.0,2
1.3467854358430233,25.30475155405457,25.051568635993505,-306157.18023255817,4399.0,278.0,3
1.347015071516854,26.215607321861015,25.862348554741494,-306209.3820224719,4399.0,278.0,4
1.3954595291222223,27.455666235479725,27.050103842392996,-317221.9888888889,4399.0,278.0,5
1.4312450156685714,27.258061323407944,27.054669714059006,-325356.90285714285,4399.0,278.0,6
1.3328670404947371,27.77694912391032,27.467048923405997,-302993.18947368424,4399.0,278.0,7
1.4702839286000002,27.085570532669205,26.808915927888997,-334231.4,4399.0,278.0,8
1.4435353466410255,24.430392206552714,24.2446115362255,-328150.7948717949,4399.0,278.0,9
