Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.6382444568615384,34.27043579308652,34.101667723914005,-371990.11282051285,4404.0,277.0,0
1.6919415613663369,36.84879526499745,36.495242377908,-384182.91584158415,4404.0,277.0,1
1.5703980374010154,33.17151774402165,32.981354853906,-356584.4771573604,4404.0,277.0,2
1.6791944071999998,37.9346808530552,37.62327696828601,-381288.4666666667,4404.0,277.0,3
1.7215576707462685,37.24762176426626,37.06855001569201,-390907.736318408,4404.0,277.0,4
1.7042041826031744,34.60557013194006,34.478026618806,-386967.3439153439,4404.0,277.0,5
1.6901156527135137,33.656963108136914,33.46780408862401,-383768.31351351354,4404.0,277.0,6
1.8441531969458127,40.15090340390423,39.998961537137994,-418745.04926108377,4404.0,277.0,7
1.741341773191011,33.24743847553597,33.118420257444,-395400.0393258427,4404.0,277.0,8
1.7307649247213113,34.094338252085116,33.984329941488,-392998.39344262297,4404.0,277.0,9
