Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3864913971428572,22.090967430677143,21.863797214844,-314825.4761904762,4404.0,284.0,0
1.6540204059854016,24.63497992674657,24.362827749545996,-375572.299270073,4404.0,284.0,1
1.537202274676056,23.625261759496304,23.366853861510002,-349046.838028169,4404.0,284.0,2
1.3515646048285712,20.620821175869512,20.378791562268,-306894.77857142856,4404.0,284.0,3
1.3724048990571431,20.81526510399969,20.641045327439997,-311626.90714285715,4404.0,284.0,4
1.5887884526037734,27.273142577396374,27.19259089137,-360760.320754717,4404.0,284.0,5
1.3739548913191486,21.12180854424927,20.924013284592,-311978.8581560284,4404.0,284.0,6
1.6943015888633093,25.678834880812317,25.408208336568002,-384718.7985611511,4404.0,284.0,7
1.4124422691940297,20.682392147808176,20.383853182962,-320718.0447761194,4404.0,284.0,8
1.150142082218978,17.121015035911707,16.940549802282,-261158.5109489051,4404.0,284.0,9
