Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.2878281872926045,44.38628630322691,43.742891069694,-292422.38585209,4404.0,250.0,0
1.51412142582,32.960909318675576,32.747814895686005,-343805.955,4404.0,250.0,1
1.7177528726153843,29.040330064435686,28.64676495248399,-390043.7948717949,4404.0,250.0,2
1.4391967154311927,34.18092199149083,33.835176887958,-326793.07798165135,4404.0,250.0,3
1.6527727121791043,36.11473653382561,35.734593118446,-375288.99004975124,4404.0,250.0,4
1.6293759709345792,38.04104079340962,37.64654657466001,-369976.3785046729,4404.0,250.0,5
1.5946233061836734,33.92720546236384,33.57779362529401,-362085.2193877551,4404.0,250.0,6
1.525893184040201,33.0905195890958,32.748951931416,-346478.92462311557,4404.0,250.0,7
1.450915525552239,31.703955148841974,31.462114546583997,-329454.0248756219,4404.0,250.0,8
1.6172612099411765,35.885408987384764,35.52840731145,-367225.5245098039,4404.0,250.0,9
