Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.2172271293003536,37.847243131335894,37.441180557676006,-276140.4558303887,4408.0,273.0,0
1.6195028733333332,20.93045513496,20.760037235375997,-367400.8333333333,4408.0,273.0,1
1.809260352,22.163439311999998,21.948416687692,-410449.2631578947,4408.0,273.0,2
1.2438203211428573,27.752119005339434,27.421148636776003,-282173.39408867,4408.0,273.0,3
1.1312385725600003,37.58653281187857,37.14305672468801,-256633.07,4408.0,273.0,4
1.368846016489796,36.5427132562116,36.25378449489601,-310536.7551020408,4408.0,273.0,5
1.1990357053731344,35.32479091599791,34.956742733708,-272013.5447761194,4408.0,273.0,6
1.410788347757576,20.16016548945576,19.868206880087996,-320051.80303030304,4408.0,273.0,7
1.4375393844000002,34.466444280374404,34.149633424324,-326120.55,4408.0,273.0,8
1.2407114501818184,28.507826990827642,28.142203330384,-281468.1148325359,4408.0,273.0,9
