Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5625264559523813,28.284853905650007,28.075285361164006,-354475.1488095238,4408.0,273.0,0
1.86852268024,20.0025352919692,19.827645603556007,-423893.53,4408.0,273.0,1
1.5142869103068786,30.74608142687086,30.587576634056,-343531.51322751323,4408.0,273.0,2
1.4794005491262137,32.971400038375926,32.80731978181199,-335617.1844660194,4408.0,273.0,3
1.9469791652277233,20.970912588667808,20.984839086216006,-441692.1881188119,4408.0,273.0,4
1.7173514569696973,18.197056038050913,18.073797649416,-389598.7878787879,4408.0,273.0,5
1.6673853978000004,28.720713477105008,28.650413388888005,-378263.475,4408.0,273.0,6
1.6910826134901962,18.331335530233726,18.264557056236004,-383639.43137254904,4408.0,273.0,7
1.5240719451487177,32.14420139513161,31.907016344680002,-345751.3487179487,4408.0,273.0,8
1.4896389430366497,30.573349666884198,30.460223479504005,-337939.86910994764,4408.0,273.0,9
