Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.557480638544747,43.08614438470188,42.838320029245,-354456.2217898833,4394.0,267.0,0
1.6185201560534352,45.77822409381536,45.480577883754,-368347.7824427481,4394.0,267.0,1
1.6143027394224139,40.163852156829655,40.081097308278004,-367387.9698275862,4394.0,267.0,2
1.5776982902471044,43.997272220121,43.814081172758,-359057.416988417,4394.0,267.0,3
1.626001888709434,46.64186417763011,46.41041837025101,-370050.4981132075,4394.0,267.0,4
1.64843539534375,45.31054371181366,45.114569973772,-375155.984375,4394.0,267.0,5
1.5422489287089551,44.654275481839086,44.421233312078996,-350989.74253731343,4394.0,267.0,6
1.6932034814351145,47.8143731122462,47.575091184179016,-385344.4427480916,4394.0,267.0,7
1.533503886219697,43.64658760958502,43.347147494352,-348999.5189393939,4394.0,267.0,8
1.5440201879312978,43.51048889590397,43.306544772504004,-351392.85114503815,4394.0,267.0,9
