Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.4713539928351644,28.841480967554894,28.691211842448,-334094.9120879121,4404.0,250.0,0
1.4924510779047622,30.360932277816577,30.179376087864,-338885.34920634923,4404.0,250.0,1
1.6361384809999997,31.816348901526,31.728142980156,-371511.9166666667,4404.0,250.0,2
1.4531150712777776,33.985455287044665,33.669084658764014,-329953.4675925926,4404.0,250.0,3
1.5698931459999999,31.578400631789993,31.359462578172,-356469.8333333333,4404.0,250.0,4
1.4792331610227272,28.006321437643294,27.864748086167996,-335884.0056818182,4404.0,250.0,5
1.4025665011929824,25.895585311526037,25.742213338092007,-318475.59064327483,4404.0,250.0,6
1.4954031405473684,30.712589700561853,30.547869788874003,-339555.66315789474,4404.0,250.0,7
1.7089722429658536,38.00070679458872,37.71297972558,-388050.00975609757,4404.0,250.0,8
1.5010636211675676,29.962730942125816,29.748672685145998,-340840.96756756754,4404.0,250.0,9
