Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.844132350736842,26.27150946859705,26.123422041096,-418740.3157894737,4404.0,277.0,0
1.9246057867714286,29.036527505020544,28.713150355236003,-437013.1214285714,4404.0,277.0,1
1.788474386535211,27.222368637452448,27.060868709094,-406102.2676056338,4404.0,277.0,2
1.6952100615223882,24.23302782946254,24.136364532684,-384925.08208955225,4404.0,277.0,3
1.6368430796821192,26.654352709543627,26.485912647503994,-371671.90728476824,4404.0,277.0,4
1.7557563466064516,29.335177039100593,28.976587076646005,-398673.10322580644,4404.0,277.0,5
1.8484239209117646,26.894568049266177,26.71159850772,-419714.7867647059,4404.0,277.0,6
1.709610510367347,27.131518799529793,26.969357761883998,-388194.9387755102,4404.0,277.0,7
1.5283786758157893,24.96912242680255,24.80847557136,-347043.2960526316,4404.0,277.0,8
1.9421339936417912,27.784168913039462,27.669348536153997,-440993.1865671642,4404.0,277.0,9
