Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.2338076880037456,36.20732041215792,35.78828476845001,-282788.8352059925,4363.0,288.0,0
1.5681759963140103,35.22123287721267,35.027026973040506,-359426.08212560386,4363.0,288.0,1
1.5555916442323234,33.41410851811031,33.197574718347,-356541.7474747475,4363.0,288.0,2
1.689535570661539,35.789431993323376,35.5797477903465,-387241.7076923077,4363.0,288.0,3
1.370777399138889,32.22697665375528,31.944584242231002,-314182.30555555556,4363.0,288.0,4
1.3728005154520002,37.65042693678656,37.253479583768,-314646.004,4363.0,288.0,5
1.3858126963676471,30.659720094437823,30.4705366010475,-317628.39705882355,4363.0,288.0,6
1.3667086497652177,34.15541586628255,33.9337679426305,-313249.74782608694,4363.0,288.0,7
1.4491767899843753,30.257362198083772,30.102385011833505,-332151.453125,4363.0,288.0,8
1.4631609014068627,32.407550805260605,32.233098132061,-335356.612745098,4363.0,288.0,9
