Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.538660150705882,16.849867310380112,16.78926483621,-349377.8725490196,4404.0,250.0,0
1.7223556507722773,18.849460242051805,18.705158482962,-391088.9306930693,4404.0,250.0,1
1.6124161675339814,17.846222142266107,17.705114781456007,-366125.3786407767,4404.0,250.0,2
1.4447614582574257,15.599089464805427,15.581417606388003,-328056.64356435643,4404.0,250.0,3
1.5974533192799998,17.230131501754077,17.209717235297997,-362727.82,4404.0,250.0,4
1.6084343101747571,17.728162966746172,17.658810702672,-365221.23300970875,4404.0,250.0,5
1.591244351890909,18.857836814259162,18.856449290939995,-361317.9727272727,4404.0,250.0,6
1.3765962912233012,15.351801839722254,15.270894889206,-312578.63106796116,4404.0,250.0,7
1.4978769685544555,16.356816496614655,16.187729163684,-340117.38613861386,4404.0,250.0,8
1.7154599896633664,18.667635607516754,18.420756642863996,-389523.1584158416,4404.0,250.0,9
