Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5533942746928104,25.596830858388135,25.465176551441004,-352883.75163398695,4402.0,248.0,0
1.7486741548589744,29.482646250922308,29.189606794518,-397245.3782051282,4402.0,248.0,1
1.4887332143105592,25.96052979114753,25.757409488643,-338194.73291925463,4402.0,248.0,2
1.600454014328767,25.253563892093617,24.9953785137,-363574.2876712329,4402.0,248.0,3
1.5420227174177215,26.458025785453266,26.212073672685,-350300.4810126582,4402.0,248.0,4
1.4231537941818182,25.473029762060364,25.169021408028,-323297.0909090909,4402.0,248.0,5
1.5924113945,26.14739509769,25.860821516954005,-361747.25,4402.0,248.0,6
1.6784649104814817,29.43859606493471,29.102368937963,-381295.98148148146,4402.0,248.0,7
1.5501735717125,26.959068585652087,26.703455638645003,-352152.10625,4402.0,248.0,8
1.6263702955364234,26.43664915394456,26.22228432078,-369461.67549668875,4402.0,248.0,9
