Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3108184570263157,32.86484035456379,32.5524755021285,-300439.7105263158,4363.0,289.0,0
1.6366912396435638,17.668081931952273,17.502241683655498,-375129.78217821784,4363.0,289.0,1
1.2311767908333333,30.736328583154165,30.412807490195004,-282185.8333333333,4363.0,289.0,2
1.3145698729424777,32.77879978182068,32.421554688441006,-301299.5353982301,4363.0,289.0,3
1.3821331771898149,32.70818163819697,32.3901253707335,-316785.0509259259,4363.0,289.0,4
1.2856424422819388,32.01378245526256,31.77249706193851,-294669.3656387665,4363.0,289.0,5
1.8842425894851489,20.346051481260638,20.2340545132685,-431868.57425742573,4363.0,289.0,6
1.342176541773756,32.539728078762934,32.1351898924285,-307626.98642533936,4363.0,289.0,7
1.45080535336,15.60486238074016,15.522031502790503,-332524.72,4363.0,289.0,8
1.6858826391089117,18.20416073709803,18.047544044068506,-386404.45544554456,4363.0,289.0,9
