Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5765384601744186,29.38982997457151,29.128881748576998,-358793.45930232556,4394.0,267.0,0
1.6680756812696629,32.27726443256798,31.972197418759002,-379625.78089887643,4394.0,267.0,1
1.4202728079786098,28.999130193307252,28.683452686251997,-323230.0427807487,4394.0,267.0,2
1.3773844180571433,26.214380244463552,25.969081503378007,-313469.3714285714,4394.0,267.0,3
1.4545701351123594,28.04993048550674,27.7870817042,-331035.53370786516,4394.0,267.0,4
1.6023972185363131,31.293215280795657,30.986358873522004,-364678.4748603352,4394.0,267.0,5
1.422047499775281,27.401433273169886,27.185590902132002,-323633.93258426967,4394.0,267.0,6
1.4672657015714285,29.154569490224286,28.828995376740004,-333924.8296703297,4394.0,267.0,7
1.4781388570787877,26.365562793714336,26.255659033616993,-336399.37575757573,4394.0,267.0,8
1.6138468051034482,30.441992284666345,30.171404253756997,-367284.2068965517,4394.0,267.0,9
