Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5311843837333337,29.55645215920454,29.52057489505799,-347680.3777777778,4404.0,277.0,0
1.6820770985517237,31.503621978775232,31.313523020669997,-381943.0287356322,4404.0,277.0,1
1.650963235718919,32.76171444960623,32.65524034284,-374878.11891891895,4404.0,277.0,2
1.5856636378163262,33.744507876369234,33.466043208677995,-360050.7806122449,4404.0,277.0,3
1.541435208821053,31.520808585181715,31.29952525458601,-350007.9947368421,4404.0,277.0,4
1.600599980152174,31.72389160661609,31.582277508222003,-363442.3206521739,4404.0,277.0,5
1.5769354331396648,30.392276602900758,30.286151149337996,-358068.89944134076,4404.0,277.0,6
1.5921873305161287,31.838970048331024,31.642353194477998,-361532.09139784944,4404.0,277.0,7
1.5318797997999998,29.625023448332193,29.497869474113998,-347838.2833333333,4404.0,277.0,8
1.56469468275,32.31563928283575,32.195691473387996,-355289.4375,4404.0,277.0,9
