Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.2800995303609755,28.54493942751939,28.350007961232002,-290667.46829268296,4404.0,284.0,0
1.4802737700606061,15.856692624889213,15.722708317625997,-336120.29292929295,4404.0,284.0,1
1.3730253535187165,27.858684422894754,27.63589865439,-311767.79144385026,4404.0,284.0,2
1.3778713673684209,28.451665864790524,28.227966493212,-312868.15789473685,4404.0,284.0,3
1.3807729531692308,29.11635926347957,28.891323500705997,-313527.0102564103,4404.0,284.0,4
1.5829833451764703,17.567949164768468,17.445746928857996,-359442.17647058825,4404.0,284.0,5
1.36731722,29.3357909551,29.336848935359992,-310471.6666666667,4404.0,284.0,6
1.46001555556701,30.765447786908034,30.512566005875996,-331520.3350515464,4404.0,284.0,7
1.3385103178651685,25.746245964136516,25.587528221982,-303930.58988764044,4404.0,284.0,8
1.734921947030303,18.489063189501938,18.227823612504004,-393942.31313131313,4404.0,284.0,9
