"Date","Name","Value","Host"
"2023-10-23 21:07:17","LCP","9865","www.thuisbezorgd.nl"
"2023-10-23 21:07:19","CLS","0.0010926440772620768","www.thuisbezorgd.nl"
"2023-10-23 21:08:15","FID","3.5","slack.com"
"2023-10-23 21:08:15","LCP","10874.899999976158","slack.com"
"2023-10-23 21:08:17","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:09:12","FID","5.5","slack.com"
"2023-10-23 21:09:12","LCP","11261.5","slack.com"
"2023-10-23 21:09:14","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:10:08","FID","5.800000011920929","slack.com"
"2023-10-23 21:10:08","LCP","11800","slack.com"
"2023-10-23 21:10:10","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:11:04","FID","5.5","slack.com"
"2023-10-23 21:11:04","LCP","10569.5","slack.com"
"2023-10-23 21:11:06","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:12:01","FID","7.5","slack.com"
"2023-10-23 21:12:01","LCP","11330.600000023842","slack.com"
"2023-10-23 21:12:04","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:12:59","FID","5.100000023841858","slack.com"
"2023-10-23 21:12:59","LCP","11315.800000011921","slack.com"
"2023-10-23 21:13:01","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:13:57","FID","7","slack.com"
"2023-10-23 21:13:57","LCP","11137.399999976158","slack.com"
"2023-10-23 21:13:59","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:15:23","FID","4.600000023841858","slack.com"
"2023-10-23 21:15:23","LCP","11419.5","slack.com"
"2023-10-23 21:15:25","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:16:20","FID","4.399999976158142","slack.com"
"2023-10-23 21:16:20","LCP","10735.800000011921","slack.com"
"2023-10-23 21:16:22","CLS","0.13844348327906705","slack.com"
"2023-10-23 21:17:19","FID","5.300000011920929","slack.com"
"2023-10-23 21:17:19","LCP","12408.399999976158","slack.com"
"2023-10-23 21:17:21","CLS","0.16198557363588045","slack.com"
"2023-10-23 21:18:10","LCP","4059.7999999523163","stackoverflow.com"
"2023-10-23 21:18:10","FID","25.5","stackoverflow.com"
"2023-10-23 21:18:12","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:19:04","LCP","4182","stackoverflow.com"
"2023-10-23 21:19:04","FID","28.30000001192093","stackoverflow.com"
"2023-10-23 21:19:06","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:19:55","LCP","3983.5","stackoverflow.com"
"2023-10-23 21:19:55","FID","27","stackoverflow.com"
"2023-10-23 21:19:57","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:20:46","LCP","3994","stackoverflow.com"
"2023-10-23 21:20:46","FID","28.600000023841858","stackoverflow.com"
"2023-10-23 21:20:49","CLS","0.0003355942171683176","stackoverflow.com"
"2023-10-23 21:21:37","LCP","3948.800000011921","stackoverflow.com"
"2023-10-23 21:21:37","FID","27.5","stackoverflow.com"
"2023-10-23 21:21:39","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:22:28","LCP","4066.7000000476837","stackoverflow.com"
"2023-10-23 21:22:28","FID","10.800000011920929","stackoverflow.com"
"2023-10-23 21:22:30","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:23:19","LCP","4731.099999964237","stackoverflow.com"
"2023-10-23 21:23:20","FID","13.5","stackoverflow.com"
"2023-10-23 21:23:22","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:24:11","LCP","4758.899999976158","stackoverflow.com"
"2023-10-23 21:24:11","FID","25.80000001192093","stackoverflow.com"
"2023-10-23 21:24:13","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:25:02","LCP","4770.299999952316","stackoverflow.com"
"2023-10-23 21:25:02","FID","15.800000011920929","stackoverflow.com"
"2023-10-23 21:25:04","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:25:55","LCP","3952.900000035763","stackoverflow.com"
"2023-10-23 21:25:55","FID","12.100000023841858","stackoverflow.com"
"2023-10-23 21:25:57","CLS","0.00028560108271167374","stackoverflow.com"
"2023-10-23 21:26:53","FID","12.399999976158142","openai.com"
"2023-10-23 21:26:53","LCP","8284.5","openai.com"
"2023-10-23 21:26:54","CLS","0","openai.com"
"2023-10-23 21:27:50","FID","8.5","openai.com"
"2023-10-23 21:27:50","LCP","7351.399999976158","openai.com"
"2023-10-23 21:27:52","CLS","0","openai.com"
"2023-10-23 21:28:47","FID","15.5","openai.com"
"2023-10-23 21:28:47","LCP","7208.399999976158","openai.com"
"2023-10-23 21:28:49","CLS","0","openai.com"
"2023-10-23 21:29:43","FID","11.399999976158142","openai.com"
"2023-10-23 21:29:43","LCP","7073.100000023842","openai.com"
"2023-10-23 21:29:45","CLS","0","openai.com"
"2023-10-23 21:30:41","FID","9.699999988079071","openai.com"
"2023-10-23 21:30:41","LCP","8954","openai.com"
"2023-10-23 21:30:43","CLS","0","openai.com"
"2023-10-23 21:31:36","FID","10.899999976158142","openai.com"
"2023-10-23 21:31:36","LCP","7286.800000011921","openai.com"
"2023-10-23 21:31:38","CLS","0.021433790604917072","openai.com"
"2023-10-23 21:32:33","FID","6.800000011920929","openai.com"
"2023-10-23 21:32:33","LCP","6684.800000011921","openai.com"
"2023-10-23 21:32:34","CLS","0","openai.com"
"2023-10-23 21:33:32","FID","11.399999976158142","openai.com"
"2023-10-23 21:33:32","LCP","9147.100000023842","openai.com"
"2023-10-23 21:33:34","CLS","0","openai.com"
"2023-10-23 21:34:28","FID","4.699999988079071","openai.com"
"2023-10-23 21:34:28","LCP","7989.300000011921","openai.com"
"2023-10-23 21:34:30","CLS","0.021231027274929423","openai.com"
"2023-10-23 21:35:26","FID","10.300000011920929","openai.com"
"2023-10-23 21:35:26","LCP","8607.600000023842","openai.com"
"2023-10-23 21:35:27","CLS","0","openai.com"
"2023-10-23 21:36:32","LCP","11255.599999964237","www.nvidia.com"
"2023-10-23 21:36:32","FID","4.399999976158142","www.nvidia.com"
"2023-10-23 21:37:35","LCP","9409","www.nvidia.com"
"2023-10-23 21:37:35","FID","5.800000011920929","www.nvidia.com"
"2023-10-23 21:38:40","LCP","9973.799999952316","www.nvidia.com"
"2023-10-23 21:38:40","FID","5.100000023841858","www.nvidia.com"
"2023-10-23 21:38:42","CLS","0","www.nvidia.com"
"2023-10-23 21:39:48","LCP","8178.800000011921","www.nvidia.com"
"2023-10-23 21:39:48","FID","6.300000011920929","www.nvidia.com"
"2023-10-23 21:40:55","LCP","9770.600000023842","www.nvidia.com"
"2023-10-23 21:40:55","FID","6.699999988079071","www.nvidia.com"
"2023-10-23 21:42:02","LCP","9817.099999964237","www.nvidia.com"
"2023-10-23 21:42:02","FID","6.300000011920929","www.nvidia.com"
"2023-10-23 21:43:09","LCP","10513.099999964237","www.nvidia.com"
"2023-10-23 21:43:09","FID","7.699999988079071","www.nvidia.com"
"2023-10-23 21:44:16","LCP","10170","www.nvidia.com"
"2023-10-23 21:44:16","FID","6","www.nvidia.com"
"2023-10-23 21:45:22","LCP","8886.400000035763","www.nvidia.com"
"2023-10-23 21:45:22","FID","4.699999988079071","www.nvidia.com"
"2023-10-23 21:46:28","LCP","10830.600000023842","www.nvidia.com"
"2023-10-23 21:46:28","FID","5.5","www.nvidia.com"
"2023-10-23 21:47:29","LCP","8481","www.riotgames.com"
"2023-10-23 21:47:29","FID","4.100000023841858","www.riotgames.com"
"2023-10-23 21:47:29","CLS","0.22598154064913342","www.riotgames.com"
"2023-10-23 21:48:26","LCP","7748.399999976158","www.riotgames.com"
"2023-10-23 21:48:26","FID","5.600000023841858","www.riotgames.com"
"2023-10-23 21:48:26","CLS","0.2144208509683137","www.riotgames.com"
"2023-10-23 21:49:24","FID","3.300000011920929","www.riotgames.com"
"2023-10-23 21:49:24","CLS","0.22598154064913342","www.riotgames.com"
"2023-10-23 21:49:24","LCP","7946","www.riotgames.com"
"2023-10-23 21:50:21","LCP","7740.099999964237","www.riotgames.com"
"2023-10-23 21:50:21","FID","9.100000023841858","www.riotgames.com"
"2023-10-23 21:50:22","CLS","0.25880966172827796","www.riotgames.com"
"2023-10-23 21:51:17","FID","3.300000011920929","www.riotgames.com"
"2023-10-23 21:51:17","LCP","7755.5","www.riotgames.com"
"2023-10-23 21:51:18","CLS","0.21940030479347777","www.riotgames.com"
"2023-10-23 21:52:14","LCP","8614.400000035763","www.riotgames.com"
"2023-10-23 21:52:14","FID","6.899999976158142","www.riotgames.com"
"2023-10-23 21:52:14","CLS","0.22598154064913342","www.riotgames.com"
"2023-10-23 21:53:18","LCP","8544","www.riotgames.com"
"2023-10-23 21:53:18","FID","7.800000011920929","www.riotgames.com"
"2023-10-23 21:53:18","CLS","0.2368685725884006","www.riotgames.com"
"2023-10-23 21:54:15","FID","15.600000023841858","www.riotgames.com"
"2023-10-23 21:54:15","LCP","9449.899999976158","www.riotgames.com"
"2023-10-23 21:54:15","CLS","0.2144208509683137","www.riotgames.com"
"2023-10-23 21:55:33","LCP","8069.799999952316","www.riotgames.com"
"2023-10-23 21:55:33","FID","5.600000023841858","www.riotgames.com"
"2023-10-23 21:55:34","CLS","0.22598154064913342","www.riotgames.com"
