Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.74052835736,18.66194504761392,18.519683708076,-395215.34,4404.0,284.0,0
1.560800004815534,17.367021653582448,17.100005956559997,-354405.0873786408,4404.0,284.0,1
1.5774241155294115,17.33904587789929,17.128485461904003,-358179.862745098,4404.0,284.0,2
1.6180698085199998,17.551203213016436,17.301064529868004,-367409.13,4404.0,284.0,3
1.4457895917647055,15.919589194921171,15.70241228985,-328290.09803921566,4404.0,284.0,4
1.0432850574915253,34.31677539606874,33.770044766718,-236894.88135593222,4404.0,284.0,5
1.5001525763999992,16.348662777607192,16.229399655342,-340634.1,4404.0,284.0,6
1.7778686376237622,19.35032225189703,19.111513689059997,-403694.0594059406,4404.0,284.0,7
1.5064337661386136,16.386986508055838,16.254725282328003,-342060.34653465345,4404.0,284.0,8
1.7775338015294113,19.71818246036576,19.499622215934,-403618.0294117647,4404.0,284.0,9
