Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.5100361409756096,26.57965615345268,26.359917687674994,-342722.68292682926,4406.0,251.0,0
1.4250788314659686,29.336672824558427,29.13710861224299,-323440.4973821989,4406.0,251.0,1
1.5082913182259887,28.775181769115413,28.474213379376003,-342326.67231638415,4406.0,251.0,2
1.4531191990497236,28.292230805498118,28.091509622686992,-329804.62983425416,4406.0,251.0,3
1.5749183615438596,29.009996219637895,28.799905113067,-357448.56140350876,4406.0,251.0,4
1.5225918364971098,28.375021464960138,28.195823327139998,-345572.3641618497,4406.0,251.0,5
1.4787705639302324,27.61751905196102,27.355212568933,-335626.5465116279,4406.0,251.0,6
1.4996099415950919,26.36464238318331,26.165750444725006,-340356.31901840493,4406.0,251.0,7
1.4650087181405405,29.22692392690378,28.937762909373003,-332503.1135135135,4406.0,251.0,8
1.5386352967453416,26.601465645430213,26.372473289635,-349213.6397515528,4406.0,251.0,9
