Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.9697659451104477,70.93915074720766,70.65630060054599,-447267.47164179105,4404.0,250.0,0
1.8570642870891088,20.0005823719497,19.946978886636,-421676.72277227725,4404.0,250.0,1
1.9248798766109787,86.77358483762292,86.513577940734,-437075.35799522675,4404.0,250.0,2
2.0542073263460408,75.13674137575913,74.90022998037003,-466441.26392961876,4404.0,250.0,3
2.005249463966197,76.30174735337776,76.057203402282,-455324.58309859154,4404.0,250.0,4
1.8338755916914287,69.0435821515906,68.93471882811001,-416411.35142857145,4404.0,250.0,5
2.006997263178571,72.31813238411345,72.12362134153199,-455721.4494047619,4404.0,250.0,6
2.0340218252612607,72.567796659846,72.31818495069,-461857.8168168168,4404.0,250.0,7
1.9349750613942855,72.45514117390903,72.231706044708,-439367.6342857143,4404.0,250.0,8
1.9463873531661444,66.63262464828979,66.51763459598399,-441958.98119122256,4404.0,250.0,9
