Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.6260354884689265,30.893048245421134,30.729330894234497,-368799.1581920904,4409.0,283.0,0
1.6139197784123223,36.72797239732922,36.580994927720994,-366051.2085308057,4409.0,283.0,1
1.7638231928081398,32.54077408411737,32.4111166348885,-400050.62209302327,4409.0,283.0,2
1.7461643672472524,34.086874613033615,33.839621835043005,-396045.44505494507,4409.0,283.0,3
1.68045865547807,41.34600475938243,41.0709825723155,-381142.81140350876,4409.0,283.0,4
1.68572597660221,32.694655316199864,32.52353236337701,-382337.4861878453,4409.0,283.0,5
1.806763214421875,37.32050095709825,36.973983521764495,-409789.796875,4409.0,283.0,6
1.6216496436899999,34.76492506142622,34.532959083748494,-367804.41,4409.0,283.0,7
1.7872764018858696,35.21828149916106,35.060715290316494,-405370.01630434784,4409.0,283.0,8
1.7550747624450547,34.227468017203456,33.9455639611015,-398066.4010989011,4409.0,283.0,9
