Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.257339804680328,33.713052182893634,33.185163301896,-285369.90573770495,4406.0,251.0,0
1.7227770386964285,20.652651139892786,20.636145320222,-391007.04464285716,4406.0,251.0,1
1.3968388094927535,20.81289826144203,20.657011133856997,-317031.0507246377,4406.0,251.0,2
1.6424494682522526,19.490947839749484,19.377327957880006,-372775.63963963964,4406.0,251.0,3
1.6110295677657662,19.251803334800904,19.112912076582003,-365644.47747747746,4406.0,251.0,4
1.6340666346964283,19.683966681553173,19.511134626644,-370873.04464285716,4406.0,251.0,5
1.5523939072615385,21.795610457951998,21.680284740767,-352336.3384615385,4406.0,251.0,6
1.4136076575970147,20.552441733802997,20.408618636472994,-320836.96268656716,4406.0,251.0,7
1.7197030708807344,20.103328898595784,19.959562224905994,-390309.36697247706,4406.0,251.0,8
1.5798516123088235,23.24277692028741,23.084230407443002,-358568.22794117645,4406.0,251.0,9
